"","raw_batch1_07262021_MT___MT_20210726_001","raw_batch1_07262021_MT___MT_20210726_003","raw_batch1_07262021_MT___MT_20210726_005","raw_batch1_07262021_MT___MT_20210726_007","raw_batch1_07262021_MT___MT_20210726_009","raw_batch1_07262021_MT___MT_20210726_095","raw_batch1_07262021_MT___MT_20210726_097","raw_batch1_07262021_MT___MT_20210726_193","raw_batch1_07262021_MT___Blank_20210726_003"
"F13699",958172,0,0,0,547891,0,0,0,0
"F13700",331110,0,0,0,100005,0,0,0,0
"F13701",1592346,2859830,3498151,3563870,3558056,3646911,3838915,3577117,0
"F13702",0,0,0,0,0,653294,0,0,0
"F13703",0,0,0,0,0,0,0,0,0
"F13704",804608,482336,0,0,441927,0,0,0,0
"F13705",301727,165979,0,0,63503,0,0,0,0
"F13706",0,0,0,0,0,0,0,0,0
"F13707",0,0,0,0,0,0,0,0,0
"F13708",3162829,6129570,7559471,7382068,7693197,7500255,8019908,7808805,0
"F13709",1629511,3192864,4017463,4375170,4397979,4206984,4181432,4227574,0
"F13710",1640698,1186408,632137,747783,839718,0,0,0,0
"F13711",49220,0,0,0,0,0,0,0,0
"F13712",0,0,0,0,0,0,0,0,0
"F13714",0,0,0,0,0,0,0,0,0
"F13715",0,0,0,0,0,0,0,0,0
"F13716",0,0,0,0,0,0,0,0,0
"F13717",0,0,0,0,0,0,0,0,0
"F13718",25899688,23751373,21580562,21335852,20957552,20880640,19734175,20638881,0
"F13719",0,0,0,0,0,0,0,0,0
"F13720",0,0,0,0,0,0,0,0,0
"F13721",0,0,0,0,0,0,0,0,0
"F13722",0,0,0,0,0,0,0,0,0
"F13723",0,0,0,0,0,0,0,0,0
"F13725",0,0,0,0,0,0,0,0,0
"F13726",0,0,0,0,0,0,0,0,0
"F13727",0,0,0,0,0,0,0,0,0
"F13728",2783226,2283698,2577369,2220026,1810598,2321447,1913215,1429749,0
"F13729",186812,50063,67412,47064,67360,493836,390202,860865,0
"F13731",0,0,0,0,0,0,0,0,0
"F13732",0,0,0,0,0,0,0,0,0
"F13733",0,0,0,0,0,0,0,0,0
"F13734",0,0,0,0,0,0,0,0,0
"F13735",0,0,0,0,0,0,0,0,0
"F13737",0,0,0,0,0,0,0,0,0
"F13740",0,0,0,0,0,0,0,0,0
"F13741",0,0,0,0,0,0,0,0,0
"F13742",0,0,0,0,0,0,0,0,0
"F13745",2603524,2286567,1589767,2003410,1738025,2151910,2213162,2091421,0
"F13746",0,0,0,0,0,0,0,0,0
"F13747",2169256,1686051,1333075,1244693,1352943,1164457,1087156,1080317,0
"F13748",0,0,0,0,0,0,0,0,0
"F13749",3827281,1126735,716140,976821,851215,0,0,0,0
"F13751",0,0,0,0,0,0,0,0,0
"F13752",0,0,0,0,0,0,0,0,0
"F13756",0,0,0,0,0,0,0,0,0
"F13757",0,0,0,0,0,0,0,0,0
"F13758",0,0,0,0,0,0,0,0,0
"F13759",0,0,0,0,0,0,0,0,0
"F13760",0,0,0,0,0,0,0,0,0
"F13762",0,0,0,0,0,0,0,0,0
"F13763",0,0,0,0,0,0,0,0,0
"F13764",41522782,35140826,31391663,31280487,28351978,33956798,32381978,33197876,0
"F13765",0,0,0,0,0,0,0,0,0
"F13766",0,0,0,0,0,0,0,0,0
"F13767",0,0,0,0,0,0,0,0,0
"F13768",0,0,0,0,0,0,0,0,0
"F13769",0,0,0,0,0,0,0,0,0
"F13771",0,0,0,0,0,0,0,0,0
"F13773",0,0,0,0,0,0,0,0,0
"F13774",0,0,0,0,0,0,0,0,0
"F13777",0,0,0,0,0,0,0,0,0
"F13778",0,0,0,0,0,0,0,0,0
"F13779",0,0,0,0,0,0,0,0,0
"F13782",0,0,0,0,0,0,0,0,0
"F13784",0,0,0,0,0,0,0,0,0
"F13785",0,0,0,0,0,0,0,0,0
"F13786",0,0,0,0,0,0,0,0,0
"F13787",0,0,0,0,0,0,0,0,0
"F13788",0,0,0,0,0,0,0,0,0
"F13789",0,0,0,0,0,0,0,0,0
"F13795",6367249,4282059,4037659,4176059,3867637,5408135,4589869,4211667,0
"F13797",0,0,0,0,0,0,0,0,0
"F13801",0,0,0,0,0,0,0,0,0
"F13803",0,367192,0,487291,493396,535056,0,0,0
"F13804",0,0,0,0,0,0,0,0,0
"F13805",0,0,0,0,0,0,0,0,0
"F13806",1882410,1319467,1161377,1008364,1090976,926300,896050,813044,0
"F13807",0,0,0,0,0,0,0,0,0
"F13808",0,0,0,0,0,0,0,0,0
"F13809",0,0,0,0,0,0,0,0,0
"F13810",0,0,0,0,0,0,0,0,0
"F13811",0,0,0,0,0,0,0,0,0
"F13812",802888,773850,0,769399,0,993262,0,0,0
"F13813",45383202,35658643,31708650,29907934,29015096,35866385,33152480,34795767,0
"F13814",0,0,982676,0,935495,0,0,0,0
"F13815",0,0,0,0,0,0,0,0,0
"F13816",0,0,0,0,0,0,0,0,0
"F13817",0,0,0,0,0,0,0,0,0
"F13818",0,0,0,0,0,0,0,0,0
"F13819",0,0,0,0,0,0,0,0,0
"F13820",0,0,0,0,0,0,0,0,0
"F13823",0,0,0,0,0,0,0,0,0
"F13824",0,0,0,0,0,0,0,0,0
"F13825",0,0,0,0,0,0,0,0,0
"F13831",0,0,0,0,0,0,0,0,0
"F13832",6954740,7925129,8405640,7627238,7069312,7934947,7332997,7152525,3646747
"F13834",2518190,2402155,2037872,1935873,2015273,0,1051142,799425,0
"F13835",0,0,0,0,0,0,0,0,0
"F13836",0,0,0,0,0,0,0,0,0
"F13837",0,0,0,0,0,0,0,0,0
"F13838",0,0,0,0,0,0,0,0,0
"F13839",0,0,0,0,0,0,0,0,0
"F13840",0,0,0,0,0,0,0,0,0
"F13841",0,0,0,0,0,0,0,0,0
"F13842",0,0,0,0,0,0,0,0,0
"F13845",0,885399,1258040,1337588,1373347,1307335,1366714,1264473,0
"F13846",0,160017,233734,313591,312665,323388,360920,332491,0
"F13847",0,0,0,0,0,0,0,0,0
"F13848",0,0,0,0,0,0,0,0,0
"F13849",0,0,0,0,0,0,0,0,0
"F13850",0,0,0,0,0,0,0,0,0
"F13851",0,0,0,0,0,0,0,0,0
"F13852",0,0,0,0,0,0,0,0,0
"F13853",0,0,0,0,0,0,0,0,0
"F13854",0,0,0,0,0,0,0,0,0
"F13855",0,0,0,0,0,0,0,0,0
"F13856",0,0,0,0,0,0,0,0,0
"F13857",0,0,0,0,0,0,0,0,0
"F13858",0,0,0,0,0,0,0,0,0
"F13859",0,0,0,0,0,0,0,0,1031475
"F13860",0,0,0,0,0,0,0,0,0
"F13861",0,0,0,0,0,0,0,0,0
"F13862",0,0,0,0,0,0,0,0,0
"F13863",0,0,0,0,0,0,0,0,0
"F13864",0,0,0,0,0,0,0,0,0
"F13865",3506207,2041093,1764104,1730413,1423720,2225726,1666541,2544995,0
"F13866",0,0,0,0,0,0,18719,0,0
"F13868",0,613153,0,724746,674051,0,856876,836728,0
"F13877",0,0,0,0,0,0,0,0,0
"F13878",1006690,365591,0,0,0,0,0,0,0
"F13880",0,0,0,0,0,0,0,0,0
"F13882",0,0,0,0,0,0,0,0,0
"F13883",0,0,0,0,0,0,0,0,0
"F13884",0,0,0,0,0,0,0,0,0
"F13886",0,0,0,0,0,0,0,0,0
"F13887",0,0,0,0,0,0,0,0,0
"F13888",0,0,0,0,0,0,0,0,0
"F13889",0,0,0,0,0,0,0,0,0
"F13890",104682361,65071003,0,0,0,64431546,59518814,44813367,0
"F13891",0,0,0,0,0,0,0,0,0
"F13892",0,0,0,0,0,0,0,0,0
"F13893",0,0,0,0,0,0,0,0,0
"F13894",0,0,0,0,0,0,0,0,0
"F13895",0,0,0,0,0,0,0,0,0
"F13897",8890,13995,45224612,42313542,50854254,0,0,0,0
"F13898",0,0,0,0,0,0,0,0,0
"F13899",0,0,0,0,0,0,0,0,0
"F13900",0,0,68360,72968,0,0,0,0,0
"F13901",0,0,456000,443461,425944,0,0,0,0
"F13902",0,0,84880,80461,79844,0,0,0,0
"F13903",0,0,0,0,0,0,0,0,0
"F13904",2700895,1880605,1518641,1399715,1527787,941798,1159664,965020,0
"F13905",1082795,682832,500074,509945,542772,537400,531243,638617,0
"F13906",0,0,0,0,0,0,0,0,0
"F13907",0,0,0,0,0,0,0,0,0
"F13908",0,0,0,0,0,0,0,0,0
"F13909",0,0,0,0,0,0,0,0,0
"F13910",0,0,0,0,0,0,0,0,0
"F13911",0,0,0,0,0,0,0,0,0
"F13912",0,0,0,0,0,0,0,0,0
"F13914",0,0,0,0,0,0,0,0,0
"F13917",0,0,0,0,0,0,0,0,0
"F13919",0,0,8916,0,0,0,0,0,0
"F13920",34038,45148,25469,14416,24205,0,29275,20723,0
"F13921",655024,692857,806386,874485,766295,0,611107,564282,0
"F13922",501288,312626,277401,8257,241367,0,259669,200665,0
"F13923",1420176,965482,883182,781584,628775,421998,429205,306791,0
"F13924",3967443,2534366,2133011,1899776,1960027,1669386,1519679,1266203,0
"F13925",0,0,717508,602079,0,729833,680434,497282,0
"F13926",0,0,27543,57641,0,48049,76605,58571,0
"F13927",0,0,86283,66530,0,37126,43564,34852,0
"F13928",0,0,65382,53710,0,36494,58018,85107,0
"F13929",0,0,0,0,0,0,0,0,0
"F13931",0,0,0,0,0,0,0,0,0
"F13932",0,0,0,0,0,0,0,0,0
"F13933",0,0,0,0,0,0,0,0,0
"F13934",0,0,0,0,0,0,0,0,0
"F13935",0,0,0,0,0,0,0,0,0
"F13936",0,0,0,0,0,0,0,0,0
"F13939",0,0,0,0,0,0,0,0,0
"F13940",0,0,0,0,0,0,0,0,0
"F13941",0,0,0,0,0,0,0,0,0
"F13942",0,0,0,0,0,0,0,0,0
"F13943",0,0,0,0,0,0,0,0,0
"F13944",0,0,0,0,0,0,0,0,0
"F13946",0,0,0,0,0,0,0,0,0
"F13947",0,0,0,0,0,0,0,0,0
"F13948",0,0,0,0,0,0,0,0,0
"F13949",0,0,0,0,0,0,0,0,0
"F13950",0,0,0,0,0,0,0,0,0
"F13951",6193327,0,3481745,0,0,0,2369467,3876773,0
"F13952",0,0,0,0,0,0,0,0,0
"F13953",0,0,0,0,0,0,0,0,0
"F13954",0,0,0,0,0,0,0,0,0
"F13955",0,0,0,0,0,0,0,0,0
"F13956",0,0,0,0,0,0,0,0,0
"F13957",0,0,0,0,0,0,0,0,0
"F13958",0,0,0,0,0,0,0,0,0
"F13960",0,0,0,0,0,0,0,0,0
"F13961",0,0,0,0,0,0,0,0,0
"F13962",0,0,0,0,0,0,0,0,0
"F13964",0,0,0,0,0,0,0,0,0
"F13965",0,0,0,0,0,0,0,0,0
"F13966",0,0,0,0,0,0,0,0,0
"F13967",0,0,0,0,0,0,0,0,0
"F13968",0,0,0,0,0,0,0,0,0
"F13971",0,0,0,0,0,0,0,0,0
"F13972",0,0,0,0,0,0,0,0,0
"F13973",0,0,0,0,0,0,0,0,0
"F13974",0,0,0,0,0,0,0,0,0
"F13975",0,0,0,0,0,0,0,0,0
"F13982",0,0,0,0,0,0,0,0,0
"F13983",0,0,0,0,0,0,0,0,0
"F13989",0,217174,209427,312031,0,383203,289874,290010,0
"F13990",0,12642,49402,55617,0,65612,139993,125161,0
"F13991",0,55305,85822,95646,0,103272,122110,157908,0
"F13992",0,17242,38848,40853,0,156525,122868,142578,0
"F13993",0,114948,97251,108868,0,155608,134183,178665,0
"F13994",0,283318,324017,281038,0,325391,302635,341619,0
"F13997",0,0,0,0,0,0,0,0,0
"F13998",0,0,0,0,0,0,0,0,0
"F13999",0,0,0,0,0,0,0,0,0
"F14000",0,0,0,0,0,0,0,0,0
"F14001",0,0,0,0,0,0,0,0,0
"F14002",0,0,0,0,0,0,0,0,0
"F14004",0,0,0,0,0,0,0,0,0
"F14005",0,0,0,0,0,0,0,0,0
"F14006",0,0,0,0,0,0,0,0,0
"F14007",0,0,0,0,0,0,0,0,0
"F14008",0,0,0,0,0,0,0,0,0
"F14010",0,0,0,0,0,0,0,0,0
"F14011",0,0,0,0,0,0,0,0,0
"F14012",0,0,0,0,0,0,0,0,0
"F14013",0,0,0,0,0,0,0,0,0
"F14016",0,0,0,0,0,0,0,0,0
"F14018",0,0,0,0,0,0,0,0,0
"F14019",0,0,0,0,0,0,0,0,0
"F14020",0,0,0,0,0,0,0,0,0
"F14021",0,0,0,0,0,0,0,0,0
"F14023",0,0,0,0,0,0,0,0,0
"F14025",0,0,0,0,0,0,0,0,0
"F14026",0,0,0,0,0,0,0,0,0
"F14027",0,0,0,0,0,0,0,0,0
"F14029",0,0,0,0,0,0,0,0,0
"F14030",0,0,0,0,0,0,0,0,0
"F14031",0,0,0,0,0,0,0,0,0
"F14032",0,0,0,0,0,0,0,0,0
"F14033",0,0,0,0,0,0,0,0,0
"F14035",0,0,0,0,0,0,0,0,0
"F14036",0,0,0,0,0,0,0,0,0
"F14037",0,0,0,0,0,0,0,0,0
"F14038",0,0,0,0,0,0,0,0,0
"F14039",0,0,0,0,0,0,0,0,0
"F14040",0,0,0,0,0,0,0,0,0
"F14041",0,0,0,0,0,0,0,0,737623
"F14042",0,0,0,0,0,0,0,0,0
"F14043",0,0,0,0,0,0,0,0,0
"F14044",0,0,0,0,0,0,0,0,0
"F14045",0,0,0,0,0,0,0,0,0
"F14046",0,0,0,0,0,0,0,0,0
"F14047",0,0,0,0,0,0,0,0,0
"F14049",0,0,0,0,0,0,0,0,0
"F14054",0,0,0,0,0,0,0,0,0
"F14057",0,345722,566985,391049,528121,554176,542717,507840,0
"F14058",0,214666,329512,370526,338064,526474,436635,386976,0
"F14059",0,0,0,0,0,0,0,0,0
"F14060",0,0,0,0,0,0,0,0,0
"F14061",0,0,0,0,0,0,0,0,0
"F14062",0,0,0,0,0,0,0,0,0
"F14063",0,0,0,0,0,0,0,0,0
"F14064",0,0,0,0,0,0,0,0,0
"F14065",0,0,0,0,0,0,0,0,0
"F14066",0,0,0,0,0,0,0,0,0
"F14067",0,0,0,0,0,0,0,0,0
"F14068",0,0,0,0,0,0,0,0,0
"F14070",0,0,0,0,0,0,0,0,0
"F14071",0,0,0,0,0,0,0,0,0
"F14072",0,0,0,0,0,0,0,0,0
"F14074",0,0,0,0,0,0,0,0,0
"F14075",0,0,0,0,0,0,0,0,0
"F14076",1510400,1644549,0,990674,1692547,2014115,1471399,1365578,0
"F14077",0,0,0,0,0,0,0,0,0
"F14078",0,0,0,0,0,0,0,0,0
"F14080",0,0,0,0,0,0,0,0,0
"F14081",0,0,0,0,0,0,0,0,0
"F14083",0,0,0,0,0,0,0,0,0
"F14084",0,0,0,0,0,0,0,0,0
"F14085",0,0,0,0,0,0,0,0,0
"F14087",0,0,0,0,0,0,0,0,0
"F14091",1918806,2202643,2526504,2527783,2264907,2313527,2143843,2103723,642648
"F14093",0,0,0,0,0,0,0,0,0
"F14094",0,0,0,0,0,0,0,0,0
"F14095",0,0,0,0,0,0,0,0,0
"F14096",0,0,0,0,0,0,0,0,0
"F14097",10238167,11796833,10335365,7938200,7189457,5303436,5088017,6790039,0
"F14098",0,0,0,0,0,0,0,0,0
"F14102",0,0,0,0,0,0,0,0,0
"F14103",0,0,0,0,0,0,0,0,0
"F14104",0,0,0,0,0,0,0,0,0
"F14105",0,0,0,0,0,0,0,0,0
"F14107",0,0,0,0,0,0,0,0,0
"F14108",0,0,0,0,0,0,0,0,0
"F14109",1026583,0,0,0,0,0,0,0,0
"F14110",0,0,0,0,0,0,0,0,0
"F14111",3301054,2764591,2499289,2642805,0,2187624,2380534,2440297,0
"F14112",314553,0,421018,466653,437964,522254,587689,534674,0
"F14113",88580,0,46413,74657,54034,114944,99247,132784,0
"F14117",0,0,0,0,0,0,0,0,0
"F14118",0,0,667925,0,0,0,0,676158,0
"F14121",7506674,5955595,6156899,4828362,5271698,5022794,5411336,4243792,0
"F14122",0,0,0,0,0,0,0,0,0
"F14123",0,0,0,0,0,0,0,0,0
"F14124",0,0,0,0,0,0,0,0,0
"F14125",0,0,0,0,0,0,0,0,0
"F14126",0,0,0,0,0,0,0,0,0
"F14127",0,0,0,0,0,0,0,0,0
"F14128",0,0,0,0,0,0,0,0,0
"F14129",0,0,0,0,0,0,0,0,0
"F14134",10081922,6366495,6135118,6153379,5907398,8245486,6634441,6323791,0
"F14135",0,0,0,0,0,0,0,0,0
"F14136",0,0,0,0,0,0,0,0,0
"F14137",1399241,787147,821403,757596,743628,1086245,887196,819762,0
"F14138",0,0,0,0,0,0,0,0,0
"F14139",0,0,0,0,0,0,0,0,0
"F14140",0,0,0,0,0,0,0,0,0
"F14141",0,0,0,0,0,0,0,0,0
"F14142",0,0,0,0,0,0,0,0,0
"F14149",0,0,0,0,0,0,0,0,0
"F14150",0,0,0,0,0,0,0,0,0
"F14151",0,0,0,0,0,0,0,0,0
"F14154",0,0,0,0,0,0,0,0,0
"F14155",0,0,0,0,0,0,0,0,0
"F14156",0,0,0,0,0,0,0,0,0
"F14157",0,0,0,0,0,0,0,0,0
"F14160",0,0,0,0,0,0,0,0,0
"F14161",0,0,0,0,0,0,0,0,0
"F14162",0,0,0,0,0,0,0,0,0
"F14163",0,0,0,0,0,0,0,0,0
"F14165",0,0,0,0,0,0,0,0,0
"F14172",1490259,1079010,1086295,1146767,701903,0,841084,0,0
"F14173",14377,211775,264749,207485,213330,0,96314,0,0
"F14174",6982074,6530467,6321918,6317580,6538595,0,5884867,3320547,0
"F14175",672980,0,0,0,0,0,0,0,0
"F14176",87890,0,0,0,0,0,0,0,0
"F14177",0,0,0,0,0,0,0,0,0
"F14178",548495,0,0,0,0,0,0,0,0
"F14179",0,0,0,0,0,0,0,0,0
"F14180",0,0,0,0,0,0,0,0,0
"F14181",0,0,0,0,0,0,0,0,0
"F14182",0,0,0,0,0,0,0,0,0
"F14183",0,0,0,0,0,895367,0,0,0
"F14184",0,0,0,0,0,2331686,0,0,0
"F14185",0,0,0,0,0,0,0,0,0
"F14186",0,0,0,0,0,0,0,0,0
"F14187",0,0,0,0,0,0,0,0,0
"F14190",0,0,0,0,0,0,0,0,0
"F14191",0,463234,0,0,494942,0,506678,492742,0
"F14192",0,0,0,0,0,0,0,0,0
"F14193",0,0,0,0,0,0,0,0,0
"F14194",0,0,0,0,0,0,0,0,0
"F14195",0,0,0,0,0,0,0,0,0
"F14196",837931,589135,583381,691341,555125,0,0,0,0
"F14197",0,0,0,0,0,0,0,0,0
"F14198",0,0,0,0,0,0,0,0,0
"F14199",0,0,0,0,0,0,0,0,0
"F14200",0,0,0,0,0,460644,0,658825,0
"F14201",0,0,0,0,0,0,0,0,0
"F14202",0,0,0,0,0,0,0,0,0
"F14203",0,0,0,0,0,0,0,0,0
"F14205",0,0,0,0,0,0,0,0,0
"F14206",0,0,0,0,0,0,0,0,0
"F14208",0,0,0,0,0,0,0,0,0
"F14209",0,0,0,0,0,0,0,0,0
"F14210",0,0,0,0,0,0,0,0,0
"F14212",0,0,0,0,0,0,0,0,0
"F14214",0,0,0,0,0,0,0,0,0
"F14215",0,0,0,0,0,0,0,0,0
"F14216",0,0,0,0,0,0,0,0,0
"F14217",0,0,0,0,0,0,0,0,0
"F14218",0,0,0,0,0,0,0,0,0
"F14220",0,0,0,0,0,0,0,0,0
"F14221",0,0,0,0,0,0,0,0,0
"F14222",0,0,0,0,0,0,0,0,0
"F14223",0,0,0,0,0,0,0,0,0
"F14224",0,0,0,0,0,0,0,0,0
"F14225",0,0,0,0,0,0,0,0,0
"F14226",0,0,0,0,0,0,0,0,0
"F14227",0,0,0,0,0,0,0,0,0
"F14228",0,0,0,0,0,0,0,0,0
"F14229",0,0,0,0,0,0,0,0,0
"F14230",0,0,0,0,0,0,0,0,0
"F14232",0,0,0,0,0,0,0,0,0
"F14233",1896385,1218542,1061889,937532,924829,672423,722755,648053,0
"F14234",0,0,0,0,0,0,0,0,0
"F14235",0,0,0,0,0,0,0,0,0
"F14236",0,0,0,0,0,0,0,0,0
"F14237",0,0,0,0,0,0,0,0,0
"F14238",0,0,0,0,0,0,0,0,0
"F14240",0,0,0,0,0,0,0,0,0
"F14241",0,0,0,0,0,0,0,0,0
"F14242",0,0,0,0,0,0,0,0,0
"F14243",0,0,0,0,0,0,0,0,0
"F14244",0,0,0,0,0,0,0,0,0
"F14245",0,0,0,0,0,548331,531489,646492,0
"F14246",0,0,0,0,0,0,0,0,0
"F14247",0,0,0,0,0,0,0,0,0
"F14248",0,0,0,0,0,0,0,0,0
"F14249",587090,628627,537555,444268,409194,435151,435556,506607,0
"F14250",24827593,16197218,12965026,11773137,11911482,12285268,11715344,11296283,0
"F14251",0,0,0,0,0,0,0,0,0
"F14252",13119380,8279721,6376401,4976606,5425273,8164928,2611435,8876426,0
"F14253",0,0,0,0,0,0,0,0,0
"F14254",0,0,0,0,0,0,0,0,0
"F14255",0,0,0,0,0,0,0,0,0
"F14256",0,0,0,0,0,0,0,0,0
"F14257",0,0,0,0,0,0,0,0,0
"F14258",0,0,0,0,0,0,0,0,0
"F14259",0,0,0,0,0,0,0,0,0
"F14260",0,0,0,0,0,0,0,0,0
"F14266",0,0,0,0,0,0,0,0,0
"F14270",0,0,0,0,0,0,0,0,0
"F14271",0,0,0,0,0,0,0,0,0
"F14272",0,0,0,0,0,0,0,0,0
"F14273",0,0,0,0,0,0,0,0,0
"F14277",0,0,0,0,0,0,0,0,0
"F14278",0,0,0,0,0,0,0,0,0
"F14279",0,0,0,0,0,0,0,0,0
"F14280",0,0,0,0,0,0,0,0,0
"F14281",0,0,0,0,0,0,0,0,0
"F14282",0,0,0,0,0,0,0,0,0
"F14283",0,0,0,0,0,74551,45799,26276,0
"F14284",0,0,0,0,0,0,0,0,0
"F14285",0,0,0,0,0,799463,720343,756420,0
"F14286",0,0,0,0,0,25396,0,0,0
"F14287",0,0,0,0,0,0,0,0,0
"F14288",0,0,0,0,0,0,0,0,0
"F14289",0,0,0,0,0,0,0,0,0
"F14290",0,0,0,0,0,0,0,0,0
"F14291",2037423,2032660,1816725,1835957,1772978,1205997,1257629,1116122,0
"F14292",2393868,857662,535465,510446,517007,1120929,723963,843870,0
"F14293",442748,150030,108038,88583,50278,336415,154634,195938,0
"F14294",1133650,602499,331148,329295,306582,647039,472951,557614,0
"F14295",89227,0,8337,0,0,17266,15294,13425,0
"F14296",132033,0,0,0,0,60949,68819,44200,0
"F14297",72977,0,0,0,0,0,0,35841,0
"F14298",321869,0,0,0,0,550825,497870,325556,0
"F14299",0,0,0,0,0,0,453559,456792,0
"F14300",0,0,0,0,0,0,105311,139634,0
"F14302",0,0,0,0,0,0,0,0,0
"F14303",0,0,1395449,1140551,1350780,1556728,1290862,1336897,0
"F14304",0,0,184428,164001,164007,181277,177282,157813,0
"F14305",0,0,0,0,0,0,0,0,0
"F14306",0,0,0,0,0,419687,0,0,0
"F14307",0,0,0,0,0,126964,0,0,0
"F14308",0,0,0,0,0,35840,0,0,0
"F14309",0,0,0,0,0,0,0,0,0
"F14310",0,0,0,0,0,0,0,0,0
"F14311",0,0,0,0,0,0,0,0,0
"F14312",0,0,0,0,0,0,0,0,0
"F14315",0,0,0,0,0,0,0,0,0
"F14316",0,0,0,0,0,0,0,0,0
"F14317",0,0,0,0,0,0,0,0,0
"F14318",0,0,0,0,0,0,0,0,0
"F14319",0,0,0,0,0,0,0,0,0
"F14320",0,0,0,0,0,0,0,0,0
"F14321",0,0,0,0,0,0,0,0,0
"F14322",17523398,16865785,15794356,15015419,15452142,14590347,15475148,15043573,0
"F14324",0,0,0,0,0,0,0,0,0
"F14325",0,0,0,0,0,344635,569647,350394,0
"F14326",0,0,0,0,0,16944,107031,56369,0
"F14328",0,0,0,0,0,14272,24347,35991,0
"F14332",0,0,0,0,0,0,0,0,0
"F14333",0,0,0,0,0,0,0,0,0
"F14334",0,0,0,0,0,0,0,0,0
"F14335",1720839,1021205,936670,885827,0,917757,0,0,0
"F14336",614207,405230,135690,382698,0,224500,0,0,0
"F14337",0,0,0,0,0,0,0,0,0
"F14338",0,0,0,0,0,0,0,0,0
"F14339",0,0,0,0,0,0,0,0,0
"F14340",0,0,0,0,0,0,0,0,0
"F14341",0,0,0,0,0,0,0,0,0
"F14342",0,0,0,0,0,0,0,0,0
"F14343",4679090,3553470,3349651,0,0,0,2273793,3330906,0
"F14344",0,530603,586126,524158,610004,724955,589763,649717,631514
"F14345",0,7118,0,8895,21741,15183,7437,111845,40674
"F14347",0,0,14671,0,23739,0,0,20481,56000
"F14349",0,291576,0,0,0,0,0,0,0
"F14350",0,0,0,0,0,0,0,0,0
"F14351",0,0,0,0,0,0,0,0,0
"F14353",0,0,0,0,0,0,0,0,0
"F14354",0,0,0,0,0,0,0,0,0
"F14356",0,0,0,0,0,0,0,0,0
"F14357",0,0,0,0,0,0,0,0,0
"F14358",0,0,0,0,0,0,0,0,0
"F14360",0,0,0,0,0,0,0,0,0
"F14361",0,0,0,0,0,0,0,0,0
"F14362",0,0,0,0,0,0,0,0,0
"F14363",0,0,0,0,0,0,0,0,0
"F14364",0,0,0,0,0,0,0,0,0
"F14365",0,0,0,0,0,0,0,0,0
"F14366",2534446,2616261,2798427,2633255,2638969,2586174,2489151,2437065,1083207
"F14368",0,0,0,0,0,0,0,0,0
"F14369",0,0,0,0,0,0,0,0,0
"F14370",5236858,4663001,4715288,4308760,4833803,4509158,4744303,5010017,0
"F14371",1744185,0,0,0,0,3073764,0,1375209,0
"F14375",0,0,0,0,0,0,0,0,0
"F14376",0,0,0,0,0,846181,0,676449,0
"F14377",0,0,0,0,0,0,0,0,0
"F14378",3461153,3140865,2849040,2932429,2457077,2343488,2737996,2873108,0
"F14379",0,0,0,0,0,0,0,0,0
"F14380",0,0,0,0,0,0,0,0,0
"F14385",299112,0,0,0,0,0,0,0,0
"F14387",0,0,0,0,0,0,0,0,0
"F14388",0,0,0,0,0,0,0,0,0
"F14389",0,0,0,0,0,0,0,0,0
"F14399",0,0,0,0,0,0,0,0,0
"F14401",0,0,0,0,0,0,0,0,0
"F14403",0,0,0,0,0,0,0,0,0
"F14404",0,499466,474215,0,0,0,0,0,0
"F14405",0,0,0,0,0,0,0,0,0
"F14406",0,0,0,0,0,0,0,0,0
"F14407",0,0,0,0,0,0,0,0,0
"F14408",0,0,0,0,0,0,0,0,0
"F14409",0,0,0,0,0,0,0,0,0
"F14410",0,0,0,0,0,0,0,0,0
"F14411",0,0,0,0,0,0,0,0,0
"F14412",894149,964722,1098782,885725,934840,1367837,1053329,1212712,0
"F14413",0,0,0,0,0,0,0,0,0
"F14414",0,0,0,0,0,0,0,0,0
"F14415",0,0,0,0,0,0,0,0,0
"F14416",0,0,0,0,0,0,0,0,0
"F14417",0,0,0,0,0,0,0,0,0
"F14418",0,0,0,0,0,0,0,0,0
"F14420",0,0,0,0,0,15117,0,60680,0
"F14421",0,0,0,0,0,0,0,0,0
"F14424",0,0,0,0,0,0,0,0,0
"F14426",0,0,0,0,0,0,0,0,0
"F14427",0,0,0,0,0,0,0,0,0
"F14429",0,0,0,0,0,0,0,0,0
"F14434",0,0,0,0,0,0,0,0,0
"F14436",0,0,0,0,0,0,0,0,0
"F14437",0,0,0,0,0,0,0,0,0
"F14438",0,0,0,0,0,0,0,0,0
"F14439",0,0,0,0,0,0,0,0,0
"F14440",0,0,0,0,0,0,0,0,0
"F14441",16925487,9253347,7269125,6808331,6748623,10156041,8383147,7675654,0
"F14442",0,0,0,0,0,0,0,0,0
"F14443",0,0,0,0,0,0,0,0,0
"F14444",0,0,0,0,0,0,0,0,0
"F14445",0,0,0,0,0,0,0,0,0
"F14446",0,0,0,0,0,0,0,0,0
"F14447",1381043,587248,492156,503850,454091,0,0,0,0
"F14448",0,0,0,0,0,0,0,0,0
"F14451",0,0,0,0,0,0,0,0,0
"F14452",0,0,0,0,0,0,0,0,0
"F14454",851825,0,657977,0,0,585945,356900,0,0
"F14455",0,0,0,0,0,0,0,0,0
